"N","lambda_bar","cv","D","cap","compliance","decay","phi","beta1","trigger_link","grid","power","mcse_power","power_all","type_s","type_m","bias","rel_bias","emp_se","rmse","coverage","ci_width","conv_rate","R_converged","R_total","mean_n","sd_n","below_k","master_seed","R_requested"
40,1,0.3,28,Inf,0.9,0,0.3,0.2,0,"S2_compliance",0.931,0.00801492358042171,0.931,0,1.0495085257938,0.00183351844215698,0.00916759221078492,0.0571966161586552,0.0571974058588173,0.956,0.230391874026595,1,1000,1000,25.1794,9.01185333645732,0.019225,20260709,1000
90,1,0.3,28,Inf,0.9,0,0.3,0.2,0,"S2_compliance",0.997,0.00172945077987204,0.997,0,1.00184525972029,-3.7120146731684e-06,-1.8560073365842e-05,0.0396693684102845,0.039649528938688,0.942,0.154523712947399,1,1000,1000,25.1851,8.99378926740443,0.0181333333333333,20260709,1000
150,1,0.3,28,Inf,0.9,0,0.3,0.2,0,"S2_compliance",1,0,1,0,0.999718854472621,-5.62291054758135e-05,-0.000281145527379068,0.0315875782663689,0.0315718305985819,0.939,0.119465871614766,1,1000,1000,25.2500266666667,9.06547455278621,0.0184533333333333,20260709,1000
40,2,0.3,28,Inf,0.9,0,0.3,0.2,0,"S2_compliance",0.967,0.00564898220921256,0.967,0,1.02988245054805,0.00194607953880332,0.00973039769401662,0.0540708851303446,0.0540788700300911,0.935,0.206594120936897,1,1000,1000,50.504725,16.5751361372834,0.000175,20260709,1000
90,2,0.3,28,Inf,0.9,0,0.3,0.2,0,"S2_compliance",1,0,1,0,1.002429886032,0.00048597720639923,0.00242988603199615,0.0337200568464383,0.033706696149852,0.955,0.13930847477169,1,1000,1000,50.3544222222222,16.6511145130692,2e-04,20260709,1000
150,2,0.3,28,Inf,0.9,0,0.3,0.2,0,"S2_compliance",1,0,1,0,0.992304765834839,-0.00153904683303213,-0.00769523416516066,0.0272222629999593,0.0272521415009973,0.947,0.107671865263307,1,1000,1000,50.4300466666667,16.6611902662262,0.000213333333333334,20260709,1000
40,4,0.3,28,Inf,0.9,0,0.3,0.2,0,"S2_compliance",0.976,0.00483983470792134,0.976,0,1.01094850398551,-0.000619841608458432,-0.00309920804229216,0.0510685845209297,0.0510468072289144,0.941,0.196542951629745,1,1000,1000,101.1003,31.6100700583071,0,20260709,1000
90,4,0.3,28,Inf,0.9,0,0.3,0.2,0,"S2_compliance",1,0,1,0,0.995736060076033,-0.000852787984793324,-0.00426393992396662,0.033728513717541,0.0337224298101985,0.951,0.131537843093377,1,1000,1000,100.849755555556,31.8229606059037,0,20260709,1000
150,4,0.3,28,Inf,0.9,0,0.3,0.2,0,"S2_compliance",1,0,1,0,0.996834561249943,-0.000633087750011335,-0.00316543875005668,0.0265248249368071,0.0265191170986055,0.937,0.101814124222326,1,1000,1000,100.789833333333,31.8018422179211,0,20260709,1000
40,1,0.9,28,Inf,0.9,0,0.3,0.2,0,"S2_compliance",0.864457831325301,0.0108462460510195,0.861,0,1.09196728180287,0.00225816516982155,0.0112908258491078,0.0667609096633688,0.0667655858229423,0.931726907630522,0.253736799313304,0.996,996,1000,25.2385,22.770664991093,0.277875,20260709,1000
90,1,0.9,28,Inf,0.9,0,0.3,0.2,0,"S2_compliance",0.99,0.00314642654451046,0.99,0,1.01228578275928,0.00124678896324668,0.00623394481623338,0.0444179776290092,0.0444132667412946,0.942,0.170793189614157,1,1000,1000,25.1804111111111,23.0833480794418,0.281977777777778,20260709,1000
150,1,0.9,28,Inf,0.9,0,0.3,0.2,0,"S2_compliance",1,0,1,0,0.996401535389038,-0.000719692922192455,-0.00359846461096228,0.0345825694403288,0.0345727654793238,0.948,0.131820446280936,1,1000,1000,25.26716,23.1312582134843,0.279486666666667,20260709,1000
40,2,0.9,28,Inf,0.9,0,0.3,0.2,0,"S2_compliance",0.924,0.00837997613361756,0.924,0,1.04011714714603,-0.001049560006981,-0.00524780003490502,0.0579480380937941,0.0579285656650426,0.94,0.223983897932259,1,1000,1000,50.3176,44.831201566293,0.137625,20260709,1000
90,2,0.9,28,Inf,0.9,0,0.3,0.2,0,"S2_compliance",1,0,1,0,0.996212913743448,-0.000757417251310399,-0.003787086256552,0.0392223986560546,0.0392100987077401,0.944,0.150710789361939,1,1000,1000,50.5852,45.6529524563368,0.135855555555556,20260709,1000
150,2,0.9,28,Inf,0.9,0,0.3,0.2,0,"S2_compliance",1,0,1,0,1.00375110510877,0.000750221021753039,0.0037511051087652,0.0300886888893767,0.0300829968830252,0.94,0.116442860107383,1,1000,1000,50.4530133333333,45.413581649037,0.136293333333333,20260709,1000
40,4,0.9,28,Inf,0.9,0,0.3,0.2,0,"S2_compliance",0.955,0.00655553201502365,0.955,0,1.02282255090136,-0.000899543940262676,-0.00449771970131338,0.0550442336885468,0.055024058138213,0.939,0.208103819684553,1,1000,1000,101.01205,89.8079931611172,0.0628,20260709,1000
90,4,0.9,28,Inf,0.9,0,0.3,0.2,0,"S2_compliance",1,0,1,0,0.9972014249815,-0.000559715003700029,-0.00279857501850014,0.0343754911893497,0.0343628578700887,0.959,0.138574267532079,1,1000,1000,101.055488888889,90.5809036096457,0.0624444444444444,20260709,1000
150,4,0.9,28,Inf,0.9,0,0.3,0.2,0,"S2_compliance",1,0,1,0,1.00754862461424,0.00150972492284834,0.00754862461424172,0.0275982269571467,0.0276257079255839,0.944,0.10787561163981,1,1000,1000,100.453053333333,90.2047072027955,0.0624,20260709,1000
40,1,0.3,14,Inf,0.6,0,0.3,0.2,0,"S2_compliance",0.66235167206041,0.0155323351547829,0.614,0,1.24511289735742,0.00314320359252751,0.0157160179626376,0.0860415118241375,0.0860525151092028,0.934196332254585,0.330599984936884,0.927,927,1000,8.399025,3.79999952845058,0.6489,20260709,1000
90,1,0.3,14,Inf,0.6,0,0.3,0.2,0,"S2_compliance",0.942885771543086,0.0073457548006906,0.941,0,1.04136505898472,0.00160255142939003,0.00801275714695016,0.055700888866274,0.0556960356304027,0.944889779559118,0.217784672994135,0.998,998,1000,8.38182222222222,3.79550168359509,0.651977777777778,20260709,1000
150,1,0.3,14,Inf,0.6,0,0.3,0.2,0,"S2_compliance",1,0,1,0,1.00580507689432,0.00116101537886351,0.00580507689431756,0.0422575977314001,0.0422524178973554,0.962,0.169954041719214,1,1000,1000,8.39878,3.8312606015389,0.650813333333333,20260709,1000
40,2,0.3,14,Inf,0.6,0,0.3,0.2,0,"S2_compliance",0.847,0.0113838042850358,0.847,0,1.09437784479157,8.58684241672458e-05,0.000429342120836229,0.0688798410798269,0.0688454460953031,0.938,0.254588570939831,1,1000,1000,16.801475,6.42023355422096,0.117875,20260709,1000
90,2,0.3,14,Inf,0.6,0,0.3,0.2,0,"S2_compliance",0.996,0.00199599599197994,0.996,0,1.00024556346131,-0.000451642314400508,-0.00225821157200254,0.0443570110186028,0.0443371273636227,0.948,0.17041566792251,1,1000,1000,16.8078444444444,6.44499275114531,0.118277777777778,20260709,1000
150,2,0.3,14,Inf,0.6,0,0.3,0.2,0,"S2_compliance",1,0,1,0,1.0078267612225,0.00156535224449947,0.00782676122249734,0.03361256355346,0.0336322011152424,0.946,0.132049771533477,1,1000,1000,16.81842,6.47387842362994,0.116933333333333,20260709,1000
40,4,0.3,14,Inf,0.6,0,0.3,0.2,0,"S2_compliance",0.935,0.0077958322198467,0.935,0,1.03734721055181,-0.00011175688976009,-0.000558784448800448,0.0571843451597595,0.0571558550948331,0.934,0.218268163702545,1,1000,1000,33.6661,11.5033340392289,0.00335,20260709,1000
90,4,0.3,14,Inf,0.6,0,0.3,0.2,0,"S2_compliance",1,0,1,0,1.00082438647223,0.00016487729444653,0.000824386472232652,0.0373741290552147,0.0373558011778014,0.952,0.146921771016549,1,1000,1000,33.6457777777778,11.602261196903,0.00347777777777778,20260709,1000
150,4,0.3,14,Inf,0.6,0,0.3,0.2,0,"S2_compliance",1,0,1,0,0.996088746945349,-0.000782250610930291,-0.00391125305465145,0.0289304683943277,0.028926578531378,0.956,0.113963264969328,1,1000,1000,33.5400266666667,11.5909507720821,0.00372666666666667,20260709,1000
40,1,0.9,14,Inf,0.6,0,0.3,0.2,0,"S2_compliance",0.633547008547009,0.015749277439271,0.593,0,1.29298537376849,0.00444142173037101,0.0222071086518551,0.0942646691085894,0.0943189305671169,0.92948717948718,0.350560128332894,0.936,936,1000,8.47255,7.98081748171228,0.6633,20260709,1000
90,1,0.9,14,Inf,0.6,0,0.3,0.2,0,"S2_compliance",0.912650602409639,0.00894648751670221,0.909,0,1.06241937971061,0.00155535032623749,0.00777675163118746,0.0628972011100509,0.0628848557001229,0.931726907630522,0.234914532484863,0.996,996,1000,8.39618888888889,8.01859291694545,0.668022222222222,20260709,1000
150,1,0.9,14,Inf,0.6,0,0.3,0.2,0,"S2_compliance",0.988,0.00344325427466518,0.988,0,1.00960800899916,0.000413960051538126,0.00206980025769063,0.0468951790258144,0.0468735535347129,0.946,0.18282112102199,1,1000,1000,8.37325333333333,8.0369144628558,0.66734,20260709,1000
40,2,0.9,14,Inf,0.6,0,0.3,0.2,0,"S2_compliance",0.784708249496982,0.0130369083198281,0.78,0,1.12981301231744,-0.000709182833189215,-0.00354591416594607,0.0718568600536655,0.0718242069310301,0.938631790744467,0.277112147531163,0.994,994,1000,16.79585,15.4323162270554,0.40755,20260709,1000
90,2,0.9,14,Inf,0.6,0,0.3,0.2,0,"S2_compliance",0.98,0.00442718872423573,0.98,0,1.01605386278532,0.000751395949193934,0.00375697974596967,0.0490829468230381,0.0490641531980001,0.944,0.187144137021768,1,1000,1000,16.7959888888889,15.4525763508859,0.404411111111111,20260709,1000
150,2,0.9,14,Inf,0.6,0,0.3,0.2,0,"S2_compliance",1,0,1,0,1.00125000297552,0.000250000595103023,0.00125000297551511,0.037575653262472,0.0375576928029527,0.942,0.146196207025605,1,1000,1000,16.75666,15.5493264044185,0.40666,20260709,1000
40,4,0.9,14,Inf,0.6,0,0.3,0.2,0,"S2_compliance",0.899,0.00952885092757778,0.899,0,1.06516829833527,0.000695599986188067,0.00347799993094033,0.062825228596707,0.062797660770295,0.933,0.239993652627365,1,1000,1000,33.5214,30.2213392687712,0.2136,20260709,1000
90,4,0.9,14,Inf,0.6,0,0.3,0.2,0,"S2_compliance",0.997,0.00172945077987204,0.997,0,1.00074116684913,-0.000222164172794276,-0.00111082086397138,0.0430335882239509,0.0430126398007936,0.935,0.161209235102442,1,1000,1000,33.5017222222222,30.4887007863029,0.213033333333333,20260709,1000
150,4,0.9,14,Inf,0.6,0,0.3,0.2,0,"S2_compliance",1,0,1,0,1.00027352955998,5.47059119953286e-05,0.000273529559976643,0.0316158705085128,0.0316001059726047,0.95,0.124367075246711,1,1000,1000,33.65514,30.556081009096,0.21032,20260709,1000
40,1,0.3,28,Inf,0.6,0,0.3,0.2,0,"S2_compliance",0.852705410821643,0.0112183151304404,0.851,0,1.07503175455942,-0.00222500120788224,-0.0111250060394112,0.0655023206248245,0.0655072933748642,0.940881763527054,0.254248608184635,0.998,998,1000,16.820675,6.41998206402188,0.114975,20260709,1000
90,1,0.3,28,Inf,0.6,0,0.3,0.2,0,"S2_compliance",0.991,0.00298646948753876,0.991,0,1.01085180458612,0.00101408387964452,0.00507041939822261,0.0434239192690445,0.0434140471971316,0.938,0.170412588497205,1,1000,1000,16.7971888888889,6.4577393214905,0.1185,20260709,1000
150,1,0.3,28,Inf,0.6,0,0.3,0.2,0,"S2_compliance",1,0,1,0,1.00689757877613,0.0013795157552256,0.00689757877612801,0.032449465700036,0.0324625618230063,0.96,0.132077023955176,1,1000,1000,16.8111466666667,6.49331613585973,0.118233333333333,20260709,1000
40,2,0.3,28,Inf,0.6,0,0.3,0.2,0,"S2_compliance",0.946,0.00714730718522718,0.946,0,1.0399380452891,0.00151859813742233,0.00759299068711167,0.0558508093766653,0.0558435290380502,0.94,0.218170950857856,1,1000,1000,33.5881,11.5085592823776,0.003425,20260709,1000
90,2,0.3,28,Inf,0.6,0,0.3,0.2,0,"S2_compliance",0.999,0.000999499874937461,0.999,0,0.99935668053026,-0.000258189992194596,-0.00129094996097298,0.0374591209297441,0.0374412769167991,0.948,0.147194128025249,1,1000,1000,33.5920666666667,11.5962303887997,0.00338888888888889,20260709,1000
150,2,0.3,28,Inf,0.6,0,0.3,0.2,0,"S2_compliance",1,0,1,0,0.99790593171117,-0.000418813657765971,-0.00209406828882985,0.0298510027401609,0.029839012837365,0.95,0.11380752232982,1,1000,1000,33.6119666666667,11.60574302141,0.00331333333333333,20260709,1000
40,4,0.3,28,Inf,0.6,0,0.3,0.2,0,"S2_compliance",0.961,0.00612200947402077,0.961,0,0.999915186646388,-0.00455182545457497,-0.0227591272728749,0.052302003239733,0.0524736425104554,0.946,0.201406414170836,1,1000,1000,67.13315,21.5956571527447,2.49999999999998e-05,20260709,1000
90,4,0.3,28,Inf,0.6,0,0.3,0.2,0,"S2_compliance",1,0,1,0,1.00651753749848,0.00130350749969604,0.00651753749848022,0.0350538811155185,0.0350605895341394,0.942,0.134510320754623,1,1000,1000,67.2418222222222,21.7111426407876,4.44444444444446e-05,20260709,1000
150,4,0.3,28,Inf,0.6,0,0.3,0.2,0,"S2_compliance",1,0,1,0,0.992951689684011,-0.00140966206319773,-0.00704831031598865,0.0278335684429008,0.0278553400960354,0.933,0.104631233307337,1,1000,1000,67.20214,21.6636789552144,1.33333333333333e-05,20260709,1000
40,1,0.9,28,Inf,0.6,0,0.3,0.2,0,"S2_compliance",0.785785785785786,0.0129805616065879,0.785,0,1.11328644939521,-0.00220722227517134,-0.0110361113758567,0.0698244776698574,0.0698244167467265,0.952952952952953,0.280399834363999,0.999,999,1000,16.880925,15.459843532391,0.40535,20260709,1000
90,1,0.9,28,Inf,0.6,0,0.3,0.2,0,"S2_compliance",0.977,0.00474035863622153,0.977,0,0.991971856387301,-0.00428117519151258,-0.0214058759575629,0.0482240034556803,0.0483896416168233,0.943,0.187675247952599,1,1000,1000,16.7861666666667,15.512910842191,0.404544444444444,20260709,1000
150,1,0.9,28,Inf,0.6,0,0.3,0.2,0,"S2_compliance",0.999,0.000999499874937461,0.999,0,0.989282597740764,-0.00227816244963203,-0.0113908122481601,0.0368786511144962,0.0369305415241047,0.946,0.145443937286189,1,1000,1000,16.75522,15.5551171140845,0.407093333333333,20260709,1000
40,2,0.9,28,Inf,0.6,0,0.3,0.2,0,"S2_compliance",0.899,0.00952885092757778,0.899,0,1.06367287151538,0.00123150670170624,0.00615753350853121,0.0608691231402309,0.0608511438714596,0.948,0.238892767160557,1,1000,1000,33.3443,29.8634530570746,0.213875,20260709,1000
90,2,0.9,28,Inf,0.6,0,0.3,0.2,0,"S2_compliance",0.997,0.00172945077987204,0.997,0,0.999546327253497,-0.00047538627637278,-0.0023769313818639,0.0411237583556716,0.0411059403238284,0.946,0.160852057051611,1,1000,1000,33.6580666666667,30.6869580642492,0.210855555555556,20260709,1000
150,2,0.9,28,Inf,0.6,0,0.3,0.2,0,"S2_compliance",1,0,1,0,0.996677654458349,-0.000664469108330151,-0.00332234554165076,0.0323507602011531,0.0323414074075765,0.94,0.124529658754689,1,1000,1000,33.5943133333333,30.618528074026,0.21018,20260709,1000
40,4,0.9,28,Inf,0.6,0,0.3,0.2,0,"S2_compliance",0.945,0.00720936890441875,0.945,0,1.02902338130744,-0.000648001253630515,-0.00324000626815257,0.0539236621530123,0.0539005889047321,0.945,0.215812279930342,1,1000,1000,67.235125,59.3984581150901,0.097725,20260709,1000
90,4,0.9,28,Inf,0.6,0,0.3,0.2,0,"S2_compliance",1,0,1,0,0.998596387221044,-0.000280722555791146,-0.00140361277895573,0.0378874061461775,0.0378694982023033,0.934,0.144939469258751,1,1000,1000,66.6809444444444,59.9280548441023,0.0990444444444444,20260709,1000
150,4,0.9,28,Inf,0.6,0,0.3,0.2,0,"S2_compliance",1,0,1,0,0.99990095490635,-1.9809018729916e-05,-9.90450936495801e-05,0.0290063909731696,0.0289918909174326,0.942,0.112131842349631,1,1000,1000,67.3452266666667,60.6412722789934,0.0986866666666667,20260709,1000
40,1,0.3,14,Inf,0.75,0.03,0.3,0.2,0,"S2_compliance",0.662765957446809,0.0154199112471031,0.623,0,1.21689451128236,-0.00108883609638527,-0.00544418048192635,0.085487387438317,0.0854488408792955,0.941489361702128,0.324582856985778,0.94,940,1000,8.667,3.90757929865161,0.623375,20260709,1000
90,1,0.3,14,Inf,0.75,0.03,0.3,0.2,0,"S2_compliance",0.939698492462312,0.00754652142742892,0.935,0,1.04257321413611,0.00144418922297604,0.0072209461148802,0.0570845073198104,0.0570740890632608,0.932663316582915,0.215658653106779,0.995,995,1000,8.67552222222222,3.92820980529968,0.6223,20260709,1000
150,1,0.3,14,Inf,0.75,0.03,0.3,0.2,0,"S2_compliance",0.998,0.00141279864099595,0.998,0,1.01024831016333,0.00175651935896856,0.00878259679484281,0.0415042533464187,0.0415206671798069,0.955,0.167396679776895,1,1000,1000,8.68096666666667,3.92017132610874,0.622726666666667,20260709,1000
40,2,0.3,14,Inf,0.75,0.03,0.3,0.2,0,"S2_compliance",0.87987987987988,0.0102857704590558,0.879,0,1.0703142705784,0.000219252457491687,0.00109626228745843,0.063017283714271,0.0629861172415408,0.945945945945946,0.250485940360836,0.999,999,1000,17.341225,6.57025641149897,0.102,20260709,1000
90,2,0.3,14,Inf,0.75,0.03,0.3,0.2,0,"S2_compliance",0.993,0.00263647491928143,0.993,0,0.999562629727535,-0.00101363195957133,-0.00506815979785663,0.0419099256828169,0.0419012276504872,0.949,0.169105535142001,1,1000,1000,17.3668888888889,6.65458574820516,0.104377777777778,20260709,1000
150,2,0.3,14,Inf,0.75,0.03,0.3,0.2,0,"S2_compliance",1,0,1,0,1.00566131114961,0.00113226222992252,0.0056613111496126,0.0333130263225268,0.0333156116978198,0.945,0.130827160682275,1,1000,1000,17.3337933333333,6.66499378266597,0.105213333333333,20260709,1000
40,4,0.3,14,Inf,0.75,0.03,0.3,0.2,0,"S2_compliance",0.949,0.00695693898205238,0.949,0,1.03850912223135,0.00169404604446846,0.00847023022234231,0.056580842485987,0.0565779120919854,0.949,0.216748716318954,1,1000,1000,34.81765,11.8708108363605,0.00235,20260709,1000
90,4,0.3,14,Inf,0.75,0.03,0.3,0.2,0,"S2_compliance",1,0,1,0,0.996779429042916,-0.000644114191416717,-0.00322057095708358,0.0358251070125728,0.0358129828031877,0.951,0.145763128412068,1,1000,1000,34.6748666666667,11.8852130266236,0.00278888888888889,20260709,1000
150,4,0.3,14,Inf,0.75,0.03,0.3,0.2,0,"S2_compliance",1,0,1,0,1.00233496719118,0.000466993438235835,0.00233496719117918,0.0289882140892553,0.0289774795729333,0.942,0.113507741629357,1,1000,1000,34.6803133333333,11.9263870649239,0.00259333333333333,20260709,1000
40,1,0.9,14,Inf,0.75,0.03,0.3,0.2,0,"S2_compliance",0.636172450052576,0.0156007314614124,0.605,0,1.25508379776852,0.000896795670403266,0.00448397835201633,0.0893012916704589,0.0892588332918098,0.94006309148265,0.349158531226923,0.951,951,1000,8.716975,8.27108232300757,0.65525,20260709,1000
90,1,0.9,14,Inf,0.75,0.03,0.3,0.2,0,"S2_compliance",0.925628140703518,0.00831784941772489,0.921,0,1.05023838135108,0.00104700045283618,0.00523500226418089,0.0591946643855764,0.0591741741412221,0.948743718592965,0.233359518974523,0.995,995,1000,8.64975555555556,8.28998246323082,0.655255555555556,20260709,1000
150,1,0.9,14,Inf,0.75,0.03,0.3,0.2,0,"S2_compliance",0.993,0.00263647491928143,0.993,0,1.00986866817418,0.00108834273012301,0.00544171365061505,0.0461661856081535,0.0461559299203373,0.952,0.180726881049821,1,1000,1000,8.69286,8.3099673166942,0.653946666666667,20260709,1000
40,2,0.9,14,Inf,0.75,0.03,0.3,0.2,0,"S2_compliance",0.782914572864322,0.0130695604944693,0.779,0,1.119673904272,-0.00236812344020945,-0.0118406172010473,0.0725621076814749,0.0725642870959575,0.930653266331658,0.276895482765758,0.995,995,1000,17.47835,15.9354686355775,0.389475,20260709,1000
90,2,0.9,14,Inf,0.75,0.03,0.3,0.2,0,"S2_compliance",0.988,0.00344325427466518,0.988,0,1.01333535196518,0.00107513908413073,0.00537569542065366,0.0486451370842935,0.0486326941124794,0.948,0.186434454766147,1,1000,1000,17.3303888888889,16.1144985311811,0.3966,20260709,1000
150,2,0.9,14,Inf,0.75,0.03,0.3,0.2,0,"S2_compliance",0.999,0.000999499874937461,0.999,0,0.997654054133957,-0.000599001220682155,-0.00299500610341077,0.0368517213626862,0.0368381611985188,0.949,0.143916854341017,1,1000,1000,17.3605133333333,16.1308493323314,0.39562,20260709,1000
40,4,0.9,14,Inf,0.75,0.03,0.3,0.2,0,"S2_compliance",0.918,0.00867617427210864,0.918,0,1.05560616573344,0.00186303872562341,0.00931519362811703,0.0590359280452637,0.0590358066994817,0.957,0.237484063868667,1,1000,1000,34.5964,30.9264291834859,0.204175,20260709,1000
90,4,0.9,14,Inf,0.75,0.03,0.3,0.2,0,"S2_compliance",0.997,0.00172945077987204,0.997,0,1.00325651457582,0.000278487905556041,0.0013924395277802,0.040547700222307,0.0405283781175401,0.947,0.159469709405277,1,1000,1000,34.6747222222222,31.5557690932383,0.202988888888889,20260709,1000
150,4,0.9,14,Inf,0.75,0.03,0.3,0.2,0,"S2_compliance",1,0,1,0,1.00008374234549,1.67484690984931e-05,8.37423454924657e-05,0.0317376490950162,0.0317217807227072,0.954,0.123924421932323,1,1000,1000,34.7815533333333,31.7672094355335,0.20358,20260709,1000
40,1,0.3,28,Inf,0.75,0.03,0.3,0.2,0,"S2_compliance",0.834677419354839,0.0117942297680073,0.828,0,1.1025763045762,0.00117991695819539,0.00589958479097694,0.0682205820692974,0.0681963961030231,0.946572580645161,0.265601649865441,0.992,992,1000,14.31965,5.65210290172217,0.20225,20260709,1000
90,1,0.3,28,Inf,0.75,0.03,0.3,0.2,0,"S2_compliance",0.988,0.00344325427466518,0.988,0,1.00354588624825,-0.000704731566603806,-0.00352365783301903,0.0471952614628514,0.0471769218837275,0.937,0.177617605972027,1,1000,1000,14.3261444444444,5.72858182030201,0.206644444444444,20260709,1000
150,1,0.3,28,Inf,0.75,0.03,0.3,0.2,0,"S2_compliance",1,0,1,0,1.00946954395838,0.00189390879167542,0.0094695439583771,0.0366204268177239,0.0366510776807879,0.933,0.137996988423978,1,1000,1000,14.3262866666667,5.71758516108074,0.206066666666667,20260709,1000
40,2,0.3,28,Inf,0.75,0.03,0.3,0.2,0,"S2_compliance",0.947,0.00708456067798138,0.947,0,1.0372323187911,0.00153154479173639,0.00765772395868197,0.0558732229017709,0.0558662764988202,0.962,0.224339624955894,1,1000,1000,28.720625,10.0958736507103,0.00925,20260709,1000
90,2,0.3,28,Inf,0.75,0.03,0.3,0.2,0,"S2_compliance",1,0,1,0,1.00980392722085,0.0019607854441703,0.00980392722085152,0.0385794339634925,0.0386099602664469,0.952,0.150313984659897,1,1000,1000,28.7192666666667,10.1801880186058,0.009,20260709,1000
150,2,0.3,28,Inf,0.75,0.03,0.3,0.2,0,"S2_compliance",1,0,1,0,1.00335630753973,0.00067126150794572,0.0033563075397286,0.0287629419142925,0.0287563925545164,0.958,0.11705233710064,1,1000,1000,28.6712666666667,10.1349161248362,0.00942,20260709,1000
40,4,0.3,28,Inf,0.75,0.03,0.3,0.2,0,"S2_compliance",0.963,0.00596917079668525,0.963,0,1.02584848178455,0.000705506633903341,0.00352753316951671,0.0532071502097919,0.0531852194902342,0.938,0.204152760938166,1,1000,1000,57.486475,18.64952544254,5.00000000000001e-05,20260709,1000
90,4,0.3,28,Inf,0.75,0.03,0.3,0.2,0,"S2_compliance",1,0,1,0,1.00405236983331,0.000810473966661923,0.00405236983330962,0.0360177300844045,0.0360088387983176,0.937,0.137446895639335,1,1000,1000,57.3444111111111,18.6731561544074,6.66666666666668e-05,20260709,1000
150,4,0.3,28,Inf,0.75,0.03,0.3,0.2,0,"S2_compliance",1,0,1,0,0.998036288154458,-0.000392742369108412,-0.00196371184554206,0.0264438880888758,0.0264335806240514,0.961,0.106144062154651,1,1000,1000,57.4709466666667,18.7944218677772,1e-04,20260709,1000
40,1,0.9,28,Inf,0.75,0.03,0.3,0.2,0,"S2_compliance",0.754545454545455,0.0136776235298568,0.747,0,1.15468206879294,-0.000420017776282366,-0.00210008888141183,0.0782176619465904,0.0781792763760105,0.925252525252525,0.291194809040966,0.99,990,1000,14.269725,13.0120534767402,0.457925,20260709,1000
90,1,0.9,28,Inf,0.75,0.03,0.3,0.2,0,"S2_compliance",0.972,0.0052168956286282,0.972,0,1.02130521698284,0.0009398633020406,0.004699316510203,0.050509181443348,0.0504926685340901,0.94,0.196917230920762,1,1000,1000,14.3118888888889,13.3279212284951,0.463466666666667,20260709,1000
150,1,0.9,28,Inf,0.75,0.03,0.3,0.2,0,"S2_compliance",0.999,0.000999499874937461,0.999,0,0.996440107426706,-0.000849126414653012,-0.00424563207326506,0.0376106427647844,0.0376014215741787,0.95,0.152233801850118,1,1000,1000,14.3494733333333,13.4050741645013,0.46158,20260709,1000
40,2,0.9,28,Inf,0.75,0.03,0.3,0.2,0,"S2_compliance",0.878,0.0103496859855746,0.878,0,1.06897792342802,-6.99931432893153e-05,-0.000349965716446576,0.0626983883296088,0.0626670703820707,0.938,0.24635244724341,1,1000,1000,28.70015,25.8890370108759,0.247,20260709,1000
90,2,0.9,28,Inf,0.75,0.03,0.3,0.2,0,"S2_compliance",0.997,0.00172945077987204,0.997,0,0.995696286057611,-0.00120974278275512,-0.00604871391377562,0.0417198090899593,0.0417164884144456,0.942,0.164927728015469,1,1000,1000,28.8802111111111,26.2280725796533,0.246488888888889,20260709,1000
150,2,0.9,28,Inf,0.75,0.03,0.3,0.2,0,"S2_compliance",1,0,1,0,0.992177299553191,-0.0015645400893618,-0.007822700446809,0.0325169244017637,0.0325382975563979,0.937,0.128283272946208,1,1000,1000,28.7597066666667,26.2763011099566,0.245126666666667,20260709,1000
40,4,0.9,28,Inf,0.75,0.03,0.3,0.2,0,"S2_compliance",0.939,0.00756828910652864,0.939,0,1.02690814212317,-0.00124598734338277,-0.00622993671691385,0.0551113724542944,0.0550979000950312,0.958,0.221508980244937,1,1000,1000,57.2909,50.8497267969466,0.1176,20260709,1000
90,4,0.9,28,Inf,0.75,0.03,0.3,0.2,0,"S2_compliance",1,0,1,0,1.01078026896799,0.00215605379359823,0.0107802689679912,0.037280514673872,0.0373241946401436,0.941,0.147807065843124,1,1000,1000,57.3641888888889,51.9730420203398,0.117711111111111,20260709,1000
