"N","lambda_bar","cv","D","cap","compliance","decay","phi","beta1","trigger_link","grid","power","mcse_power","power_all","type_s","type_m","bias","rel_bias","emp_se","rmse","coverage","ci_width","conv_rate","R_converged","R_total","mean_n","sd_n","below_k","master_seed","R_requested"
150,4,0.9,14,Inf,0.75,0,0.3,0.1,0,"S4_effect",0.91,0.00904986187739901,0.91,0,1.06685957226396,0.00109497937829907,0.0109497937829907,0.0307402064662491,0.0307443379036359,0.943,0.119880470122767,1,1000,1000,41.9727533333333,38.2120597815623,0.169093333333333,20260709,1000
40,1,0.3,28,Inf,0.75,0,0.3,0.1,0,"S4_effect",0.353707414829659,0.015134615710668,0.353,0,1.58421044286329,-0.00260484879169472,-0.0260484879169472,0.0604403080963024,0.0604661535774989,0.940881763527054,0.240660332662859,0.998,998,1000,20.9671,7.69353768558038,0.0456,20260709,1000
90,1,0.3,28,Inf,0.75,0,0.3,0.1,0,"S4_effect",0.674,0.0148230900961979,0.674,0,1.20578710996015,-0.000884190022456363,-0.00884190022456363,0.0413423959149886,0.0413311782833188,0.947,0.160184993549053,1,1000,1000,20.9675333333333,7.7427026507575,0.0474111111111111,20260709,1000
150,1,0.3,28,Inf,0.75,0,0.3,0.1,0,"S4_effect",0.875,0.0104582503316759,0.875,0,1.07198220082977,-0.00039176153839568,-0.0039176153839568,0.0324247821281197,0.0324109334432525,0.946,0.124967541495538,1,1000,1000,21.0230333333333,7.78724560553949,0.04668,20260709,1000
40,2,0.3,28,Inf,0.75,0,0.3,0.1,0,"S4_effect",0.461,0.0157632166768081,0.461,0,1.43729346765978,0.00081071634275029,0.0081071634275029,0.0521182122808568,0.0520984549126892,0.943,0.21127495748147,1,1000,1000,41.92995,13.9927506754718,0.000824999999999999,20260709,1000
90,2,0.3,28,Inf,0.75,0,0.3,0.1,0,"S4_effect",0.776,0.0131842330076497,0.776,0,1.12184172334746,-0.00131014919890819,-0.0131014919890819,0.0360311040933788,0.0360369076454836,0.947,0.141866703395546,1,1000,1000,42.0326111111111,14.156975847857,0.000744444444444445,20260709,1000
150,2,0.3,28,Inf,0.75,0,0.3,0.1,0,"S4_effect",0.941,0.00745110730026082,0.941,0,1.0321156543617,-0.000256089589835973,-0.00256089589835973,0.0285428234940223,0.0285296978973827,0.959,0.110062446292862,1,1000,1000,41.96082,14.1130773187581,0.000706666666666666,20260709,1000
40,4,0.3,28,Inf,0.75,0,0.3,0.1,0,"S4_effect",0.511,0.0158075614817719,0.511,0,1.36143051217221,-0.000841098004957713,-0.00841098004957713,0.0491527890598626,0.0491354059873827,0.949,0.198662053546414,1,1000,1000,84.042675,26.6732349785558,0,20260709,1000
90,4,0.3,28,Inf,0.75,0,0.3,0.1,0,"S4_effect",0.848,0.0113532374237483,0.848,0,1.10493590001402,0.00130960155099671,0.0130960155099671,0.0330014104602253,0.033010892982382,0.956,0.132763095479119,1,1000,1000,83.8979888888889,26.8288814632818,0,20260709,1000
150,4,0.3,28,Inf,0.75,0,0.3,0.1,0,"S4_effect",0.961,0.00612200947402077,0.961,0,1.02530699097786,0.000195827981356728,0.00195827981356728,0.0279420179712228,0.0279287300200728,0.928,0.102699111980608,1,1000,1000,84.0120866666667,26.7326545502916,6.6666666666667e-06,20260709,1000
40,1,0.9,28,Inf,0.75,0,0.3,0.1,0,"S4_effect",0.329659318637275,0.0148804202254188,0.329,0,1.7492197169801,0.0010814550220989,0.010814550220989,0.0696463890076637,0.0696198872922779,0.938877755511022,0.265155502666125,0.998,998,1000,20.990475,19.0483742720466,0.33255,20260709,1000
90,1,0.9,28,Inf,0.75,0,0.3,0.1,0,"S4_effect",0.594,0.0155294558822903,0.594,0,1.28112827317958,-0.00117272566406414,-0.0117272566406414,0.0450031600875788,0.0449959378048012,0.948,0.177204937155693,1,1000,1000,20.9946888888889,19.3251186560615,0.335322222222222,20260709,1000
150,1,0.9,28,Inf,0.75,0,0.3,0.1,0,"S4_effect",0.81,0.0124056438768812,0.81,0,1.11436002811996,-0.00024117145652687,-0.0024117145652687,0.0345643996555069,0.0345479549249085,0.957,0.137365201041432,1,1000,1000,21.08166,19.3301020041429,0.32844,20260709,1000
40,2,0.9,28,Inf,0.75,0,0.3,0.1,0,"S4_effect",0.402,0.0155047089621186,0.402,0,1.53521667154444,0.000640102448439622,0.00640102448439622,0.0573916358949945,0.0573665041812504,0.954,0.230795654353601,1,1000,1000,41.555225,37.178216615042,0.169125,20260709,1000
90,2,0.9,28,Inf,0.75,0,0.3,0.1,0,"S4_effect",0.73,0.0140392307481571,0.73,0,1.17440450911669,0.000190211529285153,0.00190211529285153,0.0383615241975057,0.0383428104426754,0.955,0.154407890160988,1,1000,1000,41.8294444444444,37.7022727936869,0.165911111111111,20260709,1000
150,2,0.9,28,Inf,0.75,0,0.3,0.1,0,"S4_effect",0.88,0.0102761860629321,0.88,0,1.06370637021734,-0.000692306628348197,-0.00692306628348197,0.0318832657768208,0.0318748393317747,0.94,0.120019468103811,1,1000,1000,42.13,38.1673805908884,0.166,20260709,1000
40,4,0.9,28,Inf,0.75,0,0.3,0.1,0,"S4_effect",0.493,0.0158098387088547,0.493,0,1.48167467350513,0.00408489700997368,0.0408489700997368,0.0552047619515279,0.0553281534118466,0.939,0.212161271470244,1,1000,1000,84.251725,75.0687558728888,0.079425,20260709,1000
90,4,0.9,28,Inf,0.75,0,0.3,0.1,0,"S4_effect",0.809,0.0124305671632472,0.809,0,1.1260155175193,0.000688793870236654,0.00688793870236654,0.0361420721925933,0.0361305628241234,0.948,0.140925626410221,1,1000,1000,83.8374888888889,75.0804572350042,0.0758555555555556,20260709,1000
150,4,0.9,28,Inf,0.75,0,0.3,0.1,0,"S4_effect",0.953,0.00669260786241059,0.953,0,1.03005411336835,0.000278602895539132,0.00278602895539132,0.027673872664911,0.0276614353318629,0.956,0.109561685493804,1,1000,1000,83.8106133333333,75.5663727252435,0.0765333333333333,20260709,1000
40,1,0.3,14,Inf,0.75,0,0.3,0.5,0,"S4_effect",1,0,0.97,0,1.00492631370841,0.0024631568542044,0.00492631370840879,0.0771293594467636,0.0771289329920483,0.944329896907216,0.299932631329639,0.97,970,1000,10.45185,4.4815801535532,0.4579,20260709,1000
90,1,0.3,14,Inf,0.75,0,0.3,0.5,0,"S4_effect",1,0,1,0,1.00303024098552,0.00151512049276137,0.00303024098552274,0.0502781406596929,0.0502758304444119,0.943,0.200181304878804,1,1000,1000,10.4677666666667,4.48573112667649,0.455533333333333,20260709,1000
150,1,0.3,14,Inf,0.75,0,0.3,0.5,0,"S4_effect",1,0,1,0,1.00172246091514,0.000861230457570694,0.00172246091514139,0.039349648875231,0.039339397423428,0.948,0.154402367807414,1,1000,1000,10.4928066666667,4.51342294651041,0.453813333333333,20260709,1000
40,2,0.3,14,Inf,0.75,0,0.3,0.5,0,"S4_effect",1,0,1,0,0.995289323191662,-0.00235533840416907,-0.00471067680833814,0.0613668111151044,0.061381326475799,0.951,0.23951097418321,1,1000,1000,20.982075,7.7287531499873,0.045925,20260709,1000
90,2,0.3,14,Inf,0.75,0,0.3,0.5,0,"S4_effect",1,0,1,0,0.999475246406801,-0.000262376796599406,-0.000524753593198812,0.0410820137136032,0.0410623058351247,0.944,0.16073349169858,1,1000,1000,21.0060555555556,7.78048533141388,0.0466555555555556,20260709,1000
150,2,0.3,14,Inf,0.75,0,0.3,0.5,0,"S4_effect",1,0,1,0,0.999657931365373,-0.000171034317313523,-0.000342068634627046,0.0316391690274874,0.0316238080007906,0.956,0.124768776863512,1,1000,1000,21.0042,7.78516966348319,0.0465466666666667,20260709,1000
40,4,0.3,14,Inf,0.75,0,0.3,0.5,0,"S4_effect",1,0,1,0,1.00191817479181,0.000959087395904001,0.001918174791808,0.0529595213689852,0.0529417230675518,0.951,0.212278380839617,1,1000,1000,42.0564,14.0207546389182,0.000675,20260709,1000
90,4,0.3,14,Inf,0.75,0,0.3,0.5,0,"S4_effect",1,0,1,0,0.996237639313154,-0.00188118034342294,-0.00376236068684588,0.035838242011285,0.035869681492222,0.941,0.142416808297814,1,1000,1000,41.9590555555556,14.0429943309468,0.000788888888888889,20260709,1000
150,4,0.3,14,Inf,0.75,0,0.3,0.5,0,"S4_effect",1,0,1,0,1.00008723425974,4.3617129867779e-05,8.7234259735558e-05,0.0285869935312509,0.0285727297507719,0.944,0.110078232809234,1,1000,1000,42.0065733333333,14.1346117152307,0.000860000000000001,20260709,1000
40,1,0.9,14,Inf,0.75,0,0.3,0.5,0,"S4_effect",1,0,0.964,0,0.994225622897625,-0.00288718855118764,-0.00577437710237527,0.0835077411307838,0.0835143384150656,0.941908713692946,0.324842885892115,0.964,964,1000,10.432,9.6927536326342,0.584075,20260709,1000
90,1,0.9,14,Inf,0.75,0,0.3,0.5,0,"S4_effect",1,0,0.998,0,1.00080532372062,0.000402661860311238,0.000805323720622475,0.0577185801933506,0.0576910610527231,0.938877755511022,0.217175981950087,0.998,998,1000,10.5156333333333,9.90213473319058,0.579288888888889,20260709,1000
150,1,0.9,14,Inf,0.75,0,0.3,0.5,0,"S4_effect",1,0,1,0,1.0041931807569,0.00209659037844889,0.00419318075689779,0.0413459605363735,0.0413784322496356,0.951,0.168693360256297,1,1000,1000,10.5140333333333,9.94925079558299,0.5793,20260709,1000
40,2,0.9,14,Inf,0.75,0,0.3,0.5,0,"S4_effect",1,0,0.999,0,0.993361850038504,-0.00331907498074813,-0.00663814996149625,0.068978943202374,0.0690242566535952,0.940940940940941,0.26246745306124,0.999,999,1000,21.0908,19.0650877317073,0.32995,20260709,1000
90,2,0.9,14,Inf,0.75,0,0.3,0.5,0,"S4_effect",1,0,1,0,0.999159496569532,-0.000420251715233799,-0.000840503430467598,0.0452540019830906,0.045233321592541,0.951,0.177191105321126,1,1000,1000,21.0325222222222,19.4263455646951,0.335377777777778,20260709,1000
150,2,0.9,14,Inf,0.75,0,0.3,0.5,0,"S4_effect",1,0,1,0,1.00465658597193,0.00232829298596449,0.00465658597192897,0.03459881062264,0.0346597975619203,0.956,0.13697350653178,1,1000,1000,20.9683133333333,19.239172988088,0.333293333333333,20260709,1000
40,4,0.9,14,Inf,0.75,0,0.3,0.5,0,"S4_effect",1,0,0.999,0,0.999774294179254,-0.000112852910372829,-0.000225705820745659,0.0596604344688707,0.0596306737042474,0.940940940940941,0.231441834411837,0.999,999,1000,42.0087,37.7278810495798,0.16585,20260709,1000
90,4,0.9,14,Inf,0.75,0,0.3,0.5,0,"S4_effect",1,0,1,0,0.999208261749323,-0.000395869125338733,-0.000791738250677465,0.0395180745504456,0.0395002943067871,0.94,0.154095494174432,1,1000,1000,42.0883888888889,38.1550367865972,0.166577777777778,20260709,1000
150,4,0.9,14,Inf,0.75,0,0.3,0.5,0,"S4_effect",1,0,1,0,1.00246367494202,0.0012318374710083,0.0024636749420166,0.0305541237143046,0.0305636768898649,0.952,0.120025321663263,1,1000,1000,41.8346866666667,38.0800228813762,0.167186666666667,20260709,1000
40,1,0.3,28,Inf,0.75,0,0.3,0.5,0,"S4_effect",1,0,1,0,0.995160024316713,-0.0024199878416436,-0.0048399756832872,0.06146206719691,0.0614789757524235,0.941,0.239501224836096,1,1000,1000,21.021775,7.7368947449969,0.0471,20260709,1000
90,1,0.3,28,Inf,0.75,0,0.3,0.5,0,"S4_effect",1,0,1,0,0.993182179201241,-0.00340891039937941,-0.00681782079875881,0.0410619061220903,0.0411826993330449,0.939,0.160389707590534,1,1000,1000,20.9876222222222,7.77741395449238,0.0474111111111111,20260709,1000
150,1,0.3,28,Inf,0.75,0,0.3,0.5,0,"S4_effect",1,0,1,0,0.99682543758037,-0.00158728120981516,-0.00317456241963032,0.0313091143131916,0.0313336853893131,0.957,0.124715686791271,1,1000,1000,21.02742,7.80771630189271,0.0457133333333333,20260709,1000
40,2,0.3,28,Inf,0.75,0,0.3,0.5,0,"S4_effect",1,0,1,0,0.997140116703197,-0.00142994164840154,-0.00285988329680309,0.0572400624375882,0.0572293024265452,0.921,0.210722750762671,1,1000,1000,41.9473,14.0019992729661,0.000775000000000002,20260709,1000
90,2,0.3,28,Inf,0.75,0,0.3,0.5,0,"S4_effect",1,0,1,0,1.00109895940771,0.000549479703857325,0.00109895940771465,0.0349159205437442,0.0349027837550903,0.955,0.141747914609446,1,1000,1000,41.9811444444444,14.1843478897835,0.000811111111111112,20260709,1000
150,2,0.3,28,Inf,0.75,0,0.3,0.5,0,"S4_effect",1,0,1,0,1.00173009820326,0.000865049101629101,0.0017300982032582,0.0282297032788996,0.0282288423605314,0.952,0.110136761820606,1,1000,1000,41.9959066666667,14.1437144557827,0.000653333333333334,20260709,1000
40,4,0.3,28,Inf,0.75,0,0.3,0.5,0,"S4_effect",1,0,1,0,1.00084136541825,0.000420682709123987,0.000841365418247975,0.0516052435660594,0.0515811500093838,0.939,0.199052975958792,1,1000,1000,83.843925,26.4763711033863,2.49999999999996e-05,20260709,1000
90,4,0.3,28,Inf,0.75,0,0.3,0.5,0,"S4_effect",1,0,1,0,1.00128432850128,0.000642164250639454,0.00128432850127891,0.033682180037354,0.0336714588003172,0.949,0.132450153714784,1,1000,1000,84.1096222222222,26.831078573138,0,20260709,1000
150,4,0.3,28,Inf,0.75,0,0.3,0.5,0,"S4_effect",1,0,1,0,0.999636963096388,-0.000181518451805862,-0.000363036903611724,0.0260738386853399,0.0260614306528572,0.951,0.102634964620143,1,1000,1000,83.94552,26.8170694028389,6.66666666666667e-06,20260709,1000
40,1,0.9,28,Inf,0.75,0,0.3,0.5,0,"S4_effect",1,0,1,0,1.00571203573484,0.00285601786742062,0.00571203573484125,0.0661684935681018,0.066197040036469,0.955,0.264551431862705,1,1000,1000,21.01215,19.1006003835126,0.334125,20260709,1000
90,1,0.9,28,Inf,0.75,0,0.3,0.5,0,"S4_effect",1,0,1,0,0.999075266887968,-0.000462366556016114,-0.000924733112032228,0.0450135875685723,0.0449934509185488,0.948,0.177048554967765,1,1000,1000,20.9603555555556,19.1839264631484,0.331322222222222,20260709,1000
150,1,0.9,28,Inf,0.75,0,0.3,0.5,0,"S4_effect",1,0,1,0,1.00175848995966,0.000879244979828164,0.00175848995965633,0.0349860301241968,0.0349795848071687,0.959,0.137775082583695,1,1000,1000,20.99668,19.394786908669,0.33344,20260709,1000
40,2,0.9,28,Inf,0.75,0,0.3,0.5,0,"S4_effect",1,0,0.999,0,1.00400959503111,0.0020047975155566,0.0040095950311132,0.0586884291952927,0.0586932973599913,0.943943943943944,0.229579924841989,0.999,999,1000,42.1106,37.7045404901514,0.168075,20260709,1000
90,2,0.9,28,Inf,0.75,0,0.3,0.5,0,"S4_effect",1,0,1,0,1.00085596437365,0.000427982186824827,0.000855964373649654,0.0378611388510617,0.0378446236342299,0.954,0.154514148377774,1,1000,1000,42.2178111111111,38.0337591951461,0.165422222222222,20260709,1000
150,2,0.9,28,Inf,0.75,0,0.3,0.5,0,"S4_effect",1,0,1,0,1.00106404995409,0.000532024977043521,0.00106404995408704,0.0304024595331839,0.0303919115341141,0.948,0.120132267995695,1,1000,1000,41.92504,38.0725941859617,0.167346666666667,20260709,1000
40,4,0.9,28,Inf,0.75,0,0.3,0.5,0,"S4_effect",1,0,1,0,0.99884100188525,-0.000579499057375199,-0.0011589981147504,0.0538967137919435,0.0538728755587689,0.946,0.211612628191188,1,1000,1000,83.7527,74.580819454073,0.07815,20260709,1000
90,4,0.9,28,Inf,0.75,0,0.3,0.5,0,"S4_effect",1,0,1,0,1.00325012300887,0.00162506150443409,0.00325012300886818,0.0363963457258444,0.0364144217736076,0.944,0.141471143274074,1,1000,1000,84.279,75.6712712704203,0.0758444444444444,20260709,1000
150,4,0.9,28,Inf,0.75,0,0.3,0.5,0,"S4_effect",1,0,1,0,1.00177818659712,0.000889093298560906,0.00177818659712181,0.0280965838883631,0.028096602909661,0.95,0.109537686007057,1,1000,1000,84.0701533333333,75.7066476689288,0.0761933333333333,20260709,1000
40,1,0.3,14,Inf,0.75,0,0.3,0.2,0.75,"S5_context_linked",0.495762711864407,0.0230135390046731,0.234,0,1.54053411137585,0.017637741651717,0.0881887082585851,0.119238202964395,0.120410616753993,0.936440677966102,0.448500748036927,0.472,472,1000,5.24605,2.75531510239397,0.92285,20260709,1000
90,1,0.3,14,Inf,0.75,0,0.3,0.2,0.75,"S5_context_linked",0.817460317460317,0.0172066655388043,0.412,0,1.17520448589242,0.0122431866145405,0.0612159330727023,0.0743846616768237,0.0753126495490741,0.944444444444444,0.294979363019433,0.504,504,1000,5.24938888888889,2.76344969222361,0.923855555555556,20260709,1000
150,1,0.3,14,Inf,0.75,0,0.3,0.2,0.75,"S5_context_linked",0.935546875,0.010852249881733,0.479,0,1.10120342077569,0.0117750669391954,0.058875334695977,0.0627702628641699,0.0638048789836914,0.912109375,0.22904661209447,0.512,512,1000,5.24893333333333,2.77505887342216,0.92358,20260709,1000
40,2,0.3,14,Inf,0.75,0,0.3,0.2,0.75,"S5_context_linked",0.717368961973278,0.014435266224312,0.698,0,1.18256967031604,-0.000570285364175721,-0.00285142682087861,0.0810764831462886,0.0810368159664001,0.936279547790339,0.308786038151362,0.973,973,1000,10.4886,4.47133559561502,0.452675,20260709,1000
90,2,0.3,14,Inf,0.75,0,0.3,0.2,0.75,"S5_context_linked",0.964929859719439,0.00582306119017411,0.963,0,1.02240573711748,0.0002206805783381,0.0011034028916905,0.0520889358268238,0.052063300326274,0.94689378757515,0.205375160392143,0.998,998,1000,10.5132111111111,4.4920238336167,0.453111111111111,20260709,1000
150,2,0.3,14,Inf,0.75,0,0.3,0.2,0.75,"S5_context_linked",0.998,0.00141279864099595,0.998,0,0.996539858517792,-0.000955318716507364,-0.00477659358253682,0.0412527471894431,0.0412431811985392,0.945,0.159042562698586,1,1000,1000,10.5111533333333,4.50085614206582,0.4527,20260709,1000
40,4,0.3,14,Inf,0.75,0,0.3,0.2,0.75,"S5_context_linked",0.878878878878879,0.0103226620835895,0.878,0,1.07834785163605,0.00116029723514902,0.00580148617574508,0.0641842986708518,0.06416265843619,0.921921921921922,0.243841514556559,0.999,999,1000,20.9437,7.6909008662314,0.0471,20260709,1000
90,4,0.3,14,Inf,0.75,0,0.3,0.2,0.75,"S5_context_linked",0.996,0.00199599599197994,0.996,0,1.00750417668796,0.000959622941804988,0.00479811470902494,0.0431465113254227,0.043135608194457,0.946,0.163523672163208,1,1000,1000,21.0281666666667,7.7682803116448,0.0457888888888889,20260709,1000
150,4,0.3,14,Inf,0.75,0,0.3,0.2,0.75,"S5_context_linked",1,0,1,0,1.002599240604,0.000519848120799166,0.00259924060399583,0.0333365378287518,0.0333239204134521,0.95,0.127764238910396,1,1000,1000,20.99988,7.76485675571583,0.0461533333333333,20260709,1000
40,1,0.9,14,Inf,0.75,0,0.3,0.2,0.75,"S5_context_linked",0.397849462365591,0.0179442561144603,0.296,0,1.54722505747468,-0.00194020655668622,-0.00970103278343112,0.12484733249302,0.124778486752556,0.919354838709677,0.467026450540758,0.744,744,1000,5.25575,5.1680503859564,0.829775,20260709,1000
90,1,0.9,14,Inf,0.75,0,0.3,0.2,0.75,"S5_context_linked",0.764069264069264,0.0139676273745378,0.706,0,1.15816788486012,0.00240558651153919,0.0120279325576959,0.0743047164485278,0.0743034482251558,0.952380952380952,0.303173810214227,0.924,924,1000,5.23927777777778,5.18661249866462,0.832588888888889,20260709,1000
150,1,0.9,14,Inf,0.75,0,0.3,0.2,0.75,"S5_context_linked",0.92497430626927,0.00844526777560046,0.9,0,1.07060865219286,0.00500885996670378,0.0250442998335189,0.0601284743394632,0.060305939555241,0.949640287769784,0.232414779705081,0.973,973,1000,5.25272666666667,5.23742099166879,0.832153333333333,20260709,1000
40,2,0.9,14,Inf,0.75,0,0.3,0.2,0.75,"S5_context_linked",0.65866388308977,0.0153193483689668,0.631,0,1.24572815388807,0.00458925679170463,0.0229462839585232,0.0849021330841663,0.0849818161918823,0.938413361169102,0.33415075245193,0.958,958,1000,10.5555,9.79254289707563,0.577825,20260709,1000
90,2,0.9,14,Inf,0.75,0,0.3,0.2,0.75,"S5_context_linked",0.921765295887663,0.00850476503317998,0.919,0,1.04276039712621,-0.000740992442038846,-0.00370496221019423,0.0593967727836992,0.0593716017513698,0.9358074222668,0.223540421403956,0.997,997,1000,10.4566,9.82801464247565,0.582377777777778,20260709,1000
150,2,0.9,14,Inf,0.75,0,0.3,0.2,0.75,"S5_context_linked",0.996,0.00199599599197994,0.996,0,0.995535501888265,-0.00135093502276173,-0.00675467511380867,0.0436194270765214,0.0436185372233092,0.95,0.172434395294073,1,1000,1000,10.5186466666667,9.92608108260982,0.57904,20260709,1000
40,4,0.9,14,Inf,0.75,0,0.3,0.2,0.75,"S5_context_linked",0.804,0.0125532465920175,0.804,0,1.11623450505477,-0.000228957527127704,-0.00114478763563852,0.0711631048535004,0.0711278829042953,0.927,0.268961878729152,1,1000,1000,21.012175,19.0084322480354,0.33445,20260709,1000
90,4,0.9,14,Inf,0.75,0,0.3,0.2,0.75,"S5_context_linked",0.989,0.00329833291224522,0.989,0,1.00661372874778,6.45129311470094e-05,0.000322564655735047,0.0458787571803538,0.0458558574445156,0.949,0.181326822566568,1,1000,1000,20.9582888888889,19.2299332815165,0.332611111111111,20260709,1000
150,4,0.9,14,Inf,0.75,0,0.3,0.2,0.75,"S5_context_linked",1,0,1,0,1.00423201150797,0.000846402301594579,0.00423201150797289,0.035119373486465,0.0351120124821106,0.95,0.14019936012634,1,1000,1000,21.0133466666667,19.3815254686121,0.3321,20260709,1000
40,1,0.3,28,Inf,0.75,0,0.3,0.2,0.75,"S5_context_linked",0.710114702815433,0.0146510261382553,0.681,0,1.18095537548382,-0.00151366871022562,-0.00756834355112812,0.0797394915620534,0.0797122793662802,0.942648592283629,0.309216352790289,0.959,959,1000,10.46435,4.45119055787469,0.453325,20260709,1000
90,1,0.3,28,Inf,0.75,0,0.3,0.2,0.75,"S5_context_linked",0.958917835671343,0.00628278336698022,0.957,0,1.02988085935721,0.00113975585232917,0.00569877926164586,0.0525741179471253,0.0525601307484026,0.944889779559118,0.2049480059548,0.998,998,1000,10.5034222222222,4.51244942908653,0.453911111111111,20260709,1000
150,1,0.3,28,Inf,0.75,0,0.3,0.2,0.75,"S5_context_linked",0.998998998998999,0.00100049987406045,0.998,0,0.994912184884305,-0.00115549493858053,-0.00577747469290263,0.0402625395747728,0.0402589687743667,0.953953953953954,0.159330866396061,0.999,999,1000,10.5169866666667,4.51431210036678,0.452666666666667,20260709,1000
40,2,0.3,28,Inf,0.75,0,0.3,0.2,0.75,"S5_context_linked",0.881881881881882,0.010211292709013,0.881,0,1.06160194593133,-0.00154734074868232,-0.00773670374341159,0.0638019520174409,0.0637887809946489,0.938938938938939,0.245662896500674,0.999,999,1000,21.0485,7.72021213526489,0.044875,20260709,1000
90,2,0.3,28,Inf,0.75,0,0.3,0.2,0.75,"S5_context_linked",0.997,0.00172945077987204,0.997,0,1.0021356026778,5.94651096566534e-05,0.000297325548283267,0.0405335631071595,0.0405133348975764,0.952,0.165259285071793,1,1000,1000,21.0242555555556,7.79735673604549,0.0460555555555556,20260709,1000
150,2,0.3,28,Inf,0.75,0,0.3,0.2,0.75,"S5_context_linked",1,0,1,0,1.00198929162333,0.000397858324665684,0.00198929162332842,0.0334269062324653,0.0334125574217278,0.942,0.128064522540156,1,1000,1000,20.9902933333333,7.76038923782281,0.04568,20260709,1000
40,4,0.3,28,Inf,0.75,0,0.3,0.2,0.75,"S5_context_linked",0.94,0.00750999334220744,0.94,0,1.02070343808877,-0.00298887481143317,-0.0149443740571659,0.0582297787417752,0.0582773523576886,0.933,0.216311900246375,1,1000,1000,42.049875,14.0360164890687,0.000925,20260709,1000
90,4,0.3,28,Inf,0.75,0,0.3,0.2,0.75,"S5_context_linked",1,0,1,0,1.00751490739411,0.00150298147882263,0.00751490739411317,0.0359073888512494,0.0359208878908414,0.95,0.144274427667966,1,1000,1000,42.0991222222222,14.125015841296,0.000744444444444441,20260709,1000
150,4,0.3,28,Inf,0.75,0,0.3,0.2,0.75,"S5_context_linked",1,0,1,0,1.00157385925036,0.000314771850071616,0.00157385925035808,0.0282359342192129,0.0282235680694005,0.959,0.111352616920527,1,1000,1000,42.0482466666667,14.1540968413324,0.00078,20260709,1000
40,1,0.9,28,Inf,0.75,0,0.3,0.2,0.75,"S5_context_linked",0.665625,0.0152263600711275,0.639,0,1.23978128496906,0.00202889353775493,0.0101444676887746,0.0882566597234459,0.0882340104775897,0.933333333333333,0.333425594873351,0.96,960,1000,10.458025,9.74114766058231,0.5817,20260709,1000
90,1,0.9,28,Inf,0.75,0,0.3,0.2,0.75,"S5_context_linked",0.944944944944945,0.00721637527017407,0.944,0,1.02834868016706,-0.00064846630044435,-0.00324233150222175,0.0556000254097674,0.0555759739170331,0.950950950950951,0.222636382633061,0.999,999,1000,10.5307111111111,9.92207550822553,0.577755555555556,20260709,1000
150,1,0.9,28,Inf,0.75,0,0.3,0.2,0.75,"S5_context_linked",0.989,0.00329833291224522,0.989,0,1.01190322096121,0.000926404752737642,0.00463202376368821,0.0460126120212487,0.0459989296649263,0.932,0.172507768430521,1,1000,1000,10.5000666666667,9.91798135160908,0.57966,20260709,1000
40,2,0.9,28,Inf,0.75,0,0.3,0.2,0.75,"S5_context_linked",0.836509528585757,0.0117120816142224,0.834,0,1.12379031753733,0.00439954307690921,0.021997715384546,0.0709693244664518,0.0710700302103046,0.928786359077232,0.267846524986032,0.997,997,1000,20.963575,19.0327245248412,0.332325,20260709,1000
90,2,0.9,28,Inf,0.75,0,0.3,0.2,0.75,"S5_context_linked",0.991,0.00298646948753876,0.991,0,1.01182140947909,0.0012809076977231,0.0064045384886155,0.0455273552491604,0.0455226104308327,0.947,0.181781993031048,1,1000,1000,20.9778444444444,19.2995192727154,0.334166666666667,20260709,1000
150,2,0.9,28,Inf,0.75,0,0.3,0.2,0.75,"S5_context_linked",1,0,1,0,1.01026649125839,0.00205329825167722,0.0102664912583861,0.0357297612082267,0.0357708715838914,0.949,0.141014803772601,1,1000,1000,20.96366,19.2787906354235,0.33314,20260709,1000
40,4,0.9,28,Inf,0.75,0,0.3,0.2,0.75,"S5_context_linked",0.899,0.00952885092757778,0.899,0,1.04940472635699,-0.00228417938096842,-0.0114208969048421,0.0612268426995065,0.0612388358488925,0.946,0.233108997287523,1,1000,1000,42.152625,37.5386778203737,0.16535,20260709,1000
90,4,0.9,28,Inf,0.75,0,0.3,0.2,0.75,"S5_context_linked",0.998,0.00141279864099595,0.998,0,1.00806875312808,0.00134131585261618,0.00670657926308091,0.0392268984568816,0.0392302171954277,0.949,0.15705228771992,1,1000,1000,41.9415111111111,38.0701756492129,0.166488888888889,20260709,1000
150,4,0.9,28,Inf,0.75,0,0.3,0.2,0.75,"S5_context_linked",1,0,1,0,1.01036890924608,0.00207378184921569,0.0103689092460785,0.0300642262929738,0.0301206642697448,0.962,0.122281885748228,1,1000,1000,42.01496,38.2740267359311,0.167713333333333,20260709,1000
